sleeve_id,sleeve_name,path,category_id,is_premium,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
1086410310,SN_人狼の王・ヴァルツ,sleeve_1086410310,4400,0,1,1,1,1,1,1,1,1,1
1087140100,SN_聖獅子の結晶,sleeve_1087140100,4500,0,1,1,1,1,1,1,1,1,1
1087320100,SN_天狐の社,sleeve_1087320100,4200,0,1,1,1,1,1,1,1,1,1
1088140100,SN_ロケットナックル,sleeve_1088140100,4500,0,1,1,1,1,1,1,1,1,1
1088310100,SN_殺戮の人形・ツヴァイ,sleeve_1088310100,4200,0,1,1,1,1,1,1,1,1,1
900144020,SN_万象の加護,sleeve_900144020,4400,0,1,1,1,1,1,1,1,1,1
900231010,SN_白の王・イメラ,sleeve_900231010,4500,0,1,1,1,1,1,1,1,1,1
900241030,SN_絶望の使者・セリア,sleeve_900241030,4500,0,1,1,1,1,1,1,1,1,1
900241031,SN_絶望の使者・セリア_プレミアム,sleeve_900241031,4500,1,1,1,1,1,1,1,1,1,1
900444010,SN_銀氷の吐息,sleeve_900444010,4400,0,1,1,1,1,1,1,1,1,1
900641030,SN_ブラッドクイーン・ヴァンピィ,sleeve_900641030,4400,0,1,1,1,1,1,1,1,1,1
900841020,SN_決意の人形・オーキス,sleeve_900841020,4500,0,1,1,1,1,1,1,1,1,1
900841021,SN_決意の人形・オーキス_プレミアム,sleeve_900841021,4500,1,1,1,1,1,1,1,1,1,1
1090410110,SN_プロトバハムート_進化後,sleeve_1090410110,4400,0,1,1,1,1,1,1,1,1,1
1091210100,SN_神箭の射手・スーテラ,sleeve_1091210100,4200,0,1,1,1,1,1,1,1,1,1
1091310200,SN_天禀の射手・メーテラ,sleeve_1091310200,4500,0,1,1,1,1,1,1,1,1,1
1092210100,SN_小さな聖騎士・シャルロッテ,sleeve_1092210100,4500,0,1,1,1,1,1,1,1,1,1
1092340100,SN_ドラゴンナイツ,sleeve_1092340100,4200,0,1,1,1,1,1,1,1,1,1
1093210200,SN_未完の錬金術師・クラリス,sleeve_1093210200,4200,0,1,1,1,1,1,1,1,1,1
1093210210,SN_未完の錬金術師・クラリス_進化後,sleeve_1093210210,4500,0,1,1,1,1,1,1,1,1,1
1093210211,SN_未完の錬金術師・クラリス_進化後_プレミアム,sleeve_1093210211,4500,1,1,1,1,1,1,1,1,1,1
1093410110,SN_神託の妖童・アルルメイヤ_進化後,sleeve_1093410110,4400,0,1,1,1,1,1,1,1,1,1
1093410310,SN_殺戮の魔女・ヴェスパー_進化後,sleeve_1093410310,4400,0,1,1,1,1,1,1,1,1,1
1094310300,SN_ポセイドン,sleeve_1094310300,4200,0,1,1,1,1,1,1,1,1,1
1095210100,SN_怪物の少女・フラン,sleeve_1095210100,4500,0,1,1,1,1,1,1,1,1,1
1095410310,SN_グレモリー_進化後,sleeve_1095410310,4400,0,1,1,1,1,1,1,1,1,1
1097310100,SN_ホーリープリースト・ロレーナ,sleeve_1097310100,4200,0,1,1,1,1,1,1,1,1,1
1098210200,SN_立ち上がりし鋼の戦士・シロウ,sleeve_1098210200,4200,0,1,1,1,1,1,1,1,1,1
1098410200,SN_リトルパペッター・ロココ,sleeve_1098410200,4500,0,1,1,1,1,1,1,1,1,1
900113010,SN_妖精の大あくび,sleeve_900113010,4500,0,1,1,1,1,1,1,1,1,1
900241040,SN_不滅の群青・ベアトリクス,sleeve_900241040,4400,0,1,1,1,1,1,1,1,1,1
900823010,SN_ロボミ発進指令,sleeve_900823010,4500,0,1,1,1,1,1,1,1,1,1
900831040,SN_ガンパウダーミキサー・クムユ,sleeve_900831040,4400,0,1,1,1,1,1,1,1,1,1
1100410110,SN_唯我の絶傑・マゼルベイン_進化後,sleeve_1100410110,4400,0,1,1,1,1,1,1,1,1,1
1101210200,SN_不殺の信者,sleeve_1101210200,4200,0,1,1,1,1,1,1,1,1,1
1101410210,SN_ロイヤルクリスタリア・ティア_進化後,sleeve_1101410210,4400,0,1,1,1,1,1,1,1,1,1
1102210100,SN_アロアダイ,sleeve_1102210100,4500,0,1,1,1,1,1,1,1,1,1
1102310200,SN_簒奪の使徒,sleeve_1102310200,4200,0,1,1,1,1,1,1,1,1,1
1103110100,SN_マナリアナイト・オーウェン,sleeve_1103110100,4200,0,1,1,1,1,1,1,1,1,1
1103310100,SN_マナリアの魔導姫・アン,sleeve_1103310100,4500,0,1,1,1,1,1,1,1,1,1
1103310300,SN_マナリアの竜姫・グレア,sleeve_1103310300,4400,0,1,1,1,1,1,1,1,1,1
1103410110,SN_開闢の予言者_進化後,sleeve_1103410110,4500,0,1,1,1,1,1,1,1,1,1
1103410111,SN_開闢の予言者_進化後_プレミアム,sleeve_1103410111,4500,1,1,1,1,1,1,1,1,1,1
1104410110,SN_侮蔑の絶傑・ガルミーユ_進化後,sleeve_1104410110,4400,0,1,1,1,1,1,1,1,1,1
1104410300,SN_暴竜・伊達政宗,sleeve_1104410300,4500,0,1,1,1,1,1,1,1,1,1
1105310100,SN_冥河の渡し守・カローン,sleeve_1105310100,4200,0,1,1,1,1,1,1,1,1,1
1105410310,SN_オシリス_進化後,sleeve_1105410310,4400,0,1,1,1,1,1,1,1,1,1
1106110200,SN_血に飢えたハムスター,sleeve_1106110200,4200,0,1,1,1,1,1,1,1,1,1
1106240100,SN_姦淫の翼,sleeve_1106240100,4500,0,1,1,1,1,1,1,1,1,1
1107130100,SN_安息の領域,sleeve_1107130100,4500,0,1,1,1,1,1,1,1,1,1
1107210100,SN_ユニコーンナイト,sleeve_1107210100,4500,0,1,1,1,1,1,1,1,1,1
1107310100,SN_安息の使徒,sleeve_1107310100,4200,0,1,1,1,1,1,1,1,1,1
1108240100,SN_オートメーション,sleeve_1108240100,4500,0,1,1,1,1,1,1,1,1,1
900541040,SN_番犬の右腕・ミミ,sleeve_900541040,4400,0,1,1,1,1,1,1,1,1,1
900541050,SN_番犬の左腕・ココ,sleeve_900541050,4400,0,1,1,1,1,1,1,1,1,1
1110310100,SN_ソードエンジェル・エフェメラ,sleeve_1110310100,4200,0,1,1,1,1,1,1,1,1,1
1110340100,SN_唯我の一刀,sleeve_1110340100,4500,0,1,1,1,1,1,1,1,1,1
1111310300,SN_ルナールツインズ・リナ＆レナ,sleeve_1111310300,4400,0,1,1,1,1,1,1,1,1,1
1111410100,SN_無窮の輝石・カーバンクル_構築6弾,sleeve_1111410100,4100,0,1,1,1,1,1,1,1,1,1
1111410200,SN_森の巫女・パメラ_構築5弾,sleeve_1111410200,4100,0,1,1,1,1,1,1,1,1,1
1112410200,SN_白翼の戦神・アイテール_構築5弾,sleeve_1112410200,4100,0,1,1,1,1,1,1,1,1,1
1112410310,SN_舞い踊る刃・ディオネ_進化後,sleeve_1112410310,4100,0,1,1,1,1,1,1,1,1,1
1112410311,SN_舞い踊る刃・ディオネ_進化後_プレミアム,sleeve_1112410311,4100,1,1,1,1,1,1,1,1,1,1
1113310200,SN_ラブリー★モニカ,sleeve_1113310200,4200,0,1,1,1,1,1,1,1,1,1
1113410200,SN_スウィート★メドゥーサ_構築5弾,sleeve_1113410200,4100,0,1,1,1,1,1,1,1,1,1
1113410210,SN_スウィート★メドゥーサ_進化後,sleeve_1113410210,4400,0,1,1,1,1,1,1,1,1,1
1114110300,SN_正義のドラグーン,sleeve_1114110300,4200,0,1,1,1,1,1,1,1,1,1
1114410200,SN_憤怒の竜帝・乙姫_構築5弾,sleeve_1114410200,4100,0,1,1,1,1,1,1,1,1,1
1115210300,SN_死を知る者,sleeve_1115210300,4500,0,1,1,1,1,1,1,1,1,1
1115410100,SN_地獄の君主・ゼベット,sleeve_1115410100,4500,0,1,1,1,1,1,1,1,1,1
1115410200,SN_屍竜・ファフニール_構築5弾,sleeve_1115410200,4100,0,1,1,1,1,1,1,1,1,1
1115410300,SN_昏く淀む者・タルタロス,sleeve_1115410300,4500,0,1,1,1,1,1,1,1,1,1
1116110300,SN_アリオーシュ,sleeve_1116110300,4200,0,1,1,1,1,1,1,1,1,1
1116310100,SN_片翼の悪魔・ピユラ,sleeve_1116310100,4500,0,1,1,1,1,1,1,1,1,1
1116410200,SN_真紅のローズクイーン_構築5弾,sleeve_1116410200,4100,0,1,1,1,1,1,1,1,1,1
1117210200,SN_セイントガンナー・コレット,sleeve_1117210200,4200,0,1,1,1,1,1,1,1,1,1
1117410200,SN_聖騎士・ヘクター_構築5弾,sleeve_1117410200,4100,0,1,1,1,1,1,1,1,1,1
1117410300,SN_楽園の聖獣_構築6弾,sleeve_1117410300,4100,0,1,1,1,1,1,1,1,1,1
1182310100,SN_リジェネレーター・ラインハルト,sleeve_1182310100,4500,0,1,1,1,1,1,1,1,1,1
1118310100,SN_人形の支配者・リーアム,sleeve_1118310100,4200,0,1,1,1,1,1,1,1,1,1
1118310200,SN_世界の扉・ティル,sleeve_1118310200,4500,0,1,1,1,1,1,1,1,1,1
1118410200,SN_断罪者・シルヴィア_構築5弾,sleeve_1118410200,4100,0,1,1,1,1,1,1,1,1,1
900144050,SN_カーバンクルの煌めき,sleeve_900144050,4400,0,1,1,1,1,1,1,1,1,1
900644010,SN_真紅の一撃,sleeve_900644010,4400,0,1,1,1,1,1,1,1,1,1
1120310200,SN_颶風の軍神・グリームニル,sleeve_1120310200,4200,0,1,1,1,1,1,1,1,1,1
1121210100,SN_鉄弓の射手,sleeve_1121210100,4500,0,1,1,1,1,1,1,1,1,1
1121310200,SN_マウンテンガール・ミロロ,sleeve_1121310200,4200,0,1,1,1,1,1,1,1,1,1
1122210200,SN_マシンブレードソルジャー,sleeve_1122210200,4500,0,1,1,1,1,1,1,1,1,1
1122310200,SN_ハーゲルベルグの雷槌・トロイア,sleeve_1122310200,4200,0,1,1,1,1,1,1,1,1,1
1122410100,SN_スカイセイバー・リーシャ_構築6弾,sleeve_1122410100,4100,0,1,1,1,1,1,1,1,1,1
1123410200,SN_蒼の反逆者・テトラ_構築6弾,sleeve_1123410200,4100,0,1,1,1,1,1,1,1,1,1
1124110300,SN_爆弾フグ,sleeve_1124110300,4200,0,1,1,1,1,1,1,1,1,1
1124410100,SN_天空の覇者・フォルテ_構築6弾,sleeve_1124410100,4100,0,1,1,1,1,1,1,1,1,1
1125210100,SN_死の夢の少女,sleeve_1125210100,4200,0,1,1,1,1,1,1,1,1,1
1125310100,SN_ハザードネクロマンサー,sleeve_1125310100,4500,0,1,1,1,1,1,1,1,1,1
1125410200,SN_紫紺の抵抗者・エンネア_構築6弾,sleeve_1125410200,4100,0,1,1,1,1,1,1,1,1,1
1126410200,SN_真紅の抗戦者・モノ_構築6弾,sleeve_1126410200,4100,0,1,1,1,1,1,1,1,1,1
1127340100,SN_粛清の輝き,sleeve_1127340100,4500,0,1,1,1,1,1,1,1,1,1
1128210100,SN_メカニカルガンナー,sleeve_1128210100,4400,0,1,1,1,1,1,1,1,1,1
1128310100,SN_秩序の光・シン,sleeve_1128310100,4200,0,1,1,1,1,1,1,1,1,1
1128410300,SN_アイアロンの支配者・ベルフォメット_構築6弾,sleeve_1128410300,4100,0,1,1,1,1,1,1,1,1,1
900344030,SN_ソニック・フォー,sleeve_900344030,4400,0,1,1,1,1,1,1,1,1,1
900523010,SN_深淵の夢,sleeve_900523010,4500,0,1,1,1,1,1,1,1,1,1
900544060,SN_つかの間の幸福,sleeve_900544060,4400,0,1,1,1,1,1,1,1,1,1
900644020,SN_ファースト・ワン,sleeve_900644020,4400,0,1,1,1,1,1,1,1,1,1
1130310100,SN_再編の女神・ウルズ,sleeve_1130310100,4200,0,1,1,1,1,1,1,1,1,1
1131310100,SN_豪風のリノセウス,sleeve_1131310100,4200,0,1,1,1,1,1,1,1,1,1
1131410200,SN_慈愛の翅・ティスタ,sleeve_1131410200,4500,0,1,1,1,1,1,1,1,1,1
1132340100,SN_レヴィオンシスターズ登場！,sleeve_1132340100,4500,0,1,1,1,1,1,1,1,1,1
1132410210,SN_レヴィオンの英雄・アルベール_進化後,sleeve_1132410210,4400,0,1,1,1,1,1,1,1,1,1
1133210100,SN_笑顔の魔女・エミル,sleeve_1133210100,4500,0,1,1,1,1,1,1,1,1,1
1133310100,SN_プリンセスウィッチ・メルヴィ,sleeve_1133310100,4200,0,1,1,1,1,1,1,1,1,1
1134110200,SN_風を知る者・ゼル,sleeve_1134110200,4500,0,1,1,1,1,1,1,1,1,1
1136310100,SN_堕落の漆黒・アザゼル,sleeve_1136310100,4200,0,1,1,1,1,1,1,1,1,1
1137110100,SN_温情のラビットヒーラー,sleeve_1137110100,4200,0,1,1,1,1,1,1,1,1,1
1137310100,SN_聖弓の使い手・クルト,sleeve_1137310100,4500,0,1,1,1,1,1,1,1,1,1
1138110200,SN_魔笛の奏者・ハーメルン,sleeve_1138110200,4200,0,1,1,1,1,1,1,1,1,1
900344050,SN_ジンジャーの言霊,sleeve_900344050,4400,0,1,1,1,1,1,1,1,1,1
1140340100,SN_覇食帝の調理,sleeve_1140340100,4200,0,1,1,1,1,1,1,1,1,1
1140410110,SN_母なる君_進化後,sleeve_1140410110,4100,0,1,1,1,1,1,1,1,1,1
1140410111,SN_母なる君_進化後_プレミアム,sleeve_1140410111,4100,1,1,1,1,1,1,1,1,1,1
1140410200,SN_シヴァ,sleeve_1140410200,4500,0,1,1,1,1,1,1,1,1,1
1142140100,SN_分身の術,sleeve_1142140100,4500,0,1,1,1,1,1,1,1,1,1
1142310100,SN_森の姫・ミストリナ,sleeve_1142310100,4200,0,1,1,1,1,1,1,1,1,1
1142340200,SN_レヴィオンの正義,sleeve_1142340200,4400,0,1,1,1,1,1,1,1,1,1
1143140100,SN_マナリアの叡智,sleeve_1143140100,4200,0,1,1,1,1,1,1,1,1,1
1144110200,SN_ドラゴンシェフ,sleeve_1144110200,4500,0,1,1,1,1,1,1,1,1,1
1144340100,SN_フェニックスハウル,sleeve_1144340100,4200,0,1,1,1,1,1,1,1,1,1
1144410300,SN_猛火のティラノサウルス,sleeve_1144410300,4500,0,1,1,1,1,1,1,1,1,1
1146310200,SN_ナイトレイドヴァンパイア,sleeve_1146310200,4500,0,1,1,1,1,1,1,1,1,1
1147130100,SN_ムニャール登場,sleeve_1147130100,4400,0,1,1,1,1,1,1,1,1,1
1147410110,SN_ミュースプリンセス・ミルフィ_進化後,sleeve_1147410110,4400,0,1,1,1,1,1,1,1,1,1
1148310200,SN_浄化の輝き・ミュニエ,sleeve_1148310200,4200,0,1,1,1,1,1,1,1,1,1
900144060,SN_大いなる回帰,sleeve_900144060,4400,0,1,1,1,1,1,1,1,1,1
900244020,SN_王の一閃,sleeve_900244020,4400,0,1,1,1,1,1,1,1,1,1
900444020,SN_影の侵食,sleeve_900444020,4400,0,1,1,1,1,1,1,1,1,1
900711140,SN_森の参謀・ムニャール,sleeve_900711140,4200,0,1,1,1,1,1,1,1,1,1
1150310200,SN_プリンセスナイト,sleeve_1150310200,4200,0,1,1,1,1,1,1,1,1,1
1150320100,SN_頂きの闘技場,sleeve_1150320100,4500,0,1,1,1,1,1,1,1,1,1
1150410201,SN_ゴッドコロシアムマンモス_進化後,sleeve_1150410201,4400,0,1,1,1,1,1,1,1,1,1
1151410200,SN_導きの巫女・コッコロ,sleeve_1151410200,4100,0,1,1,1,1,1,1,1,1,1
1151410210,SN_導きの巫女・コッコロ_進化後,sleeve_1151410210,4400,0,1,1,1,1,1,1,1,1,1
1152310200,SN_お姉ちゃん剣士・シズル,sleeve_1152310200,4200,0,1,1,1,1,1,1,1,1,1
1152410200,SN_空腹の姫君・ペコリーヌ,sleeve_1152410200,4100,0,1,1,1,1,1,1,1,1,1
1152410210,SN_空腹の姫君・ペコリーヌ_進化後,sleeve_1152410210,4400,0,1,1,1,1,1,1,1,1,1
1152410310,SN_煌剣の戦士・アンリエット_進化後,sleeve_1152410310,4100,0,1,1,1,1,1,1,1,1,1
1152410311,SN_煌剣の戦士・アンリエット_進化後_プレミアム,sleeve_1152410311,4100,1,1,1,1,1,1,1,1,1,1
1153140100,SN_式神の使役,sleeve_1153140100,4200,0,1,1,1,1,1,1,1,1,1
1153410110,SN_陰陽の開祖・クオン_進化後,sleeve_1153410110,4400,0,1,1,1,1,1,1,1,1,1
1153410200,SN_猫耳の魔法使い・キャル,sleeve_1153410200,4100,0,1,1,1,1,1,1,1,1,1
1153410210,SN_猫耳の魔法使い・キャル_進化後,sleeve_1153410210,4400,0,1,1,1,1,1,1,1,1,1
1154410200,SN_喧嘩屋の少女・カヤ,sleeve_1154410200,4100,0,1,1,1,1,1,1,1,1,1
1155140100,SN_百鬼夜行,sleeve_1155140100,4500,0,1,1,1,1,1,1,1,1,1
1155310200,SN_酒呑童子,sleeve_1155310200,4200,0,1,1,1,1,1,1,1,1,1
1155410110,SN_大妖狐・ギンセツ_進化後,sleeve_1155410110,4100,0,1,1,1,1,1,1,1,1,1
1155410111,SN_大妖狐・ギンセツ_進化後_プレミアム,sleeve_1155410111,4100,1,1,1,1,1,1,1,1,1,1
1155410200,SN_ドクロの霊能者・シノブ,sleeve_1155410200,4100,0,1,1,1,1,1,1,1,1,1
1155410310,SN_レヴナントソウル・アーカス_進化後,sleeve_1155410310,4400,0,1,1,1,1,1,1,1,1,1
1156130100,SN_狂奔の毛皮,sleeve_1156130100,4200,0,1,1,1,1,1,1,1,1,1
1156310200,SN_魅惑の教鞭・イオ,sleeve_1156310200,4400,0,1,1,1,1,1,1,1,1,1
1156340100,SN_禍々しき侵食,sleeve_1156340100,4500,0,1,1,1,1,1,1,1,1,1
1156410200,SN_夜を統べる者・イリヤ,sleeve_1156410200,4100,0,1,1,1,1,1,1,1,1,1
1157110200,SN_カームフェザーフォルク,sleeve_1157110200,4500,0,1,1,1,1,1,1,1,1,1
1157310200,SN_聖なる守り手・ユカリ,sleeve_1157310200,4200,0,1,1,1,1,1,1,1,1,1
1157410200,SN_救護院の主・サレン,sleeve_1157410200,4100,0,1,1,1,1,1,1,1,1,1
1158310100,SN_鋼刃の暗器使い,sleeve_1158310100,4500,0,1,1,1,1,1,1,1,1,1
1158410110,SN_アーツマスター・カルラ_進化後,sleeve_1158410110,4400,0,1,1,1,1,1,1,1,1,1
1158410200,SN_カイザーインサイト,sleeve_1158410200,4100,0,1,1,1,1,1,1,1,1,1
1160110100,SN_ロマントレジャーハンター,sleeve_1160110100,4500,0,1,1,1,1,1,1,1,1,1
1160310100,SN_デュアルエンジェル,sleeve_1160310100,4200,0,1,1,1,1,1,1,1,1,1
1161110300,SN_鉄甲のカブトムシ,sleeve_1161110300,4200,0,1,1,1,1,1,1,1,1,1
1162410200,SN_アクセルブレーダー・グレイソン,sleeve_1162410200,4500,0,1,1,1,1,1,1,1,1,1
1163410110,SN_インフィニットウィッチ・ドロシー_進化後,sleeve_1163410110,4100,0,1,1,1,1,1,1,1,1,1
1163410111,SN_インフィニットウィッチ・ドロシー_進化後_プレミアム,sleeve_1163410111,4100,1,1,1,1,1,1,1,1,1,1
1164110200,SN_トンファードラゴニュート,sleeve_1164110200,4200,0,1,1,1,1,1,1,1,1,1
1164410310,SN_ドラゴンイクシード・ギルヴァ_進化後,sleeve_1164410310,4400,0,1,1,1,1,1,1,1,1,1
1165310100,SN_モーターグレイブディガー,sleeve_1165310100,4200,0,1,1,1,1,1,1,1,1,1
1166310200,SN_背徳の狂獣,sleeve_1166310200,4200,0,1,1,1,1,1,1,1,1,1
1166410100,SN_魔獣の女帝・ネレイア,sleeve_1166410100,4500,0,1,1,1,1,1,1,1,1,1
1167230100,SN_巡礼の道,sleeve_1167230100,4500,0,1,1,1,1,1,1,1,1,1
1167310100,SN_博愛の翼人,sleeve_1167310100,4200,0,1,1,1,1,1,1,1,1,1
1167410110,SN_聖なるアルミラージ・ジャスティー_進化後,sleeve_1167410110,4400,0,1,1,1,1,1,1,1,1,1
1167410310,SN_楽園の双翼・ガルラ_進化後,sleeve_1167410310,4100,0,1,1,1,1,1,1,1,1,1
1167410311,SN_楽園の双翼・ガルラ_進化後_プレミアム,sleeve_1167410311,4100,1,1,1,1,1,1,1,1,1,1
1168410110,SN_音速の機構・ララミア_進化後,sleeve_1168410110,4400,0,1,1,1,1,1,1,1,1,1
900334090,SN_テトラの反逆,sleeve_900334090,4100,0,1,1,1,1,1,1,1,1,1
900814010,SN_パラダイムシフト,sleeve_900814010,4500,0,1,1,1,1,1,1,1,1,1
1170310100,SN_星灯りの女神,sleeve_1170310100,4200,0,1,1,1,1,1,1,1,1,1
1170410110,SN_《世界》・ゼルガネイア_進化後,sleeve_1170410110,4100,0,1,1,1,1,1,1,1,1,1
1170410111,SN_《世界》・ゼルガネイア_進化後_プレミアム,sleeve_1170410111,4100,1,1,1,1,1,1,1,1,1,1
1171310100,SN_マドロスエルフ,sleeve_1171310100,4500,0,1,1,1,1,1,1,1,1,1
1171410310,SN_永久なる輝き・エリン_進化後,sleeve_1171410310,4400,0,1,1,1,1,1,1,1,1,1
1172210200,SN_武器商人・エルネスタ,sleeve_1172210200,4200,0,1,1,1,1,1,1,1,1,1
1172240100,SN_シールドフォーメーション,sleeve_1172240100,4500,0,1,1,1,1,1,1,1,1,1
1173310100,SN_魔導の君臨者,sleeve_1173310100,4500,0,1,1,1,1,1,1,1,1,1
1173340100,SN_でたらめな接合,sleeve_1173340100,4500,0,1,1,1,1,1,1,1,1,1
1174210200,SN_オーシャンアングラー,sleeve_1174210200,4200,0,1,1,1,1,1,1,1,1,1
1175340100,SN_輪廻の強制,sleeve_1175340100,4200,0,1,1,1,1,1,1,1,1,1
1175410110,SN_《恋人》・ミルティオ_進化後,sleeve_1175410110,4400,0,1,1,1,1,1,1,1,1,1
1176310100,SN_ディザスターヴァンパイア,sleeve_1176310100,4200,0,1,1,1,1,1,1,1,1,1
1176410300,SN_バアル,sleeve_1176410300,4500,0,1,1,1,1,1,1,1,1,1
1177310100,SN_神域の法王,sleeve_1177310100,4200,0,1,1,1,1,1,1,1,1,1
1177410300,SN_光輝の顕現・ラー,sleeve_1177410300,4500,0,1,1,1,1,1,1,1,1,1
1178410100,SN_《運命の輪》・スロース,sleeve_1178410100,4500,0,1,1,1,1,1,1,1,1,1
900241070,SN_《暴走》する戦車・オルオーン,sleeve_900241070,4400,0,1,1,1,1,1,1,1,1,1
900344060,SN_蒙昧なる術式,sleeve_900344060,4400,0,1,1,1,1,1,1,1,1,1
900743050,SN_虚脱の剛腕,sleeve_900743050,4400,0,1,1,1,1,1,1,1,1,1
900841191,SN_神秘の遺物・スピネ＆ルチル_進化後,sleeve_900841191,4100,0,1,1,1,1,1,1,1,1,1
900841196,SN_神秘の遺物・スピネ＆ルチル_進化後_プレミアム,sleeve_900841196,4100,1,1,1,1,1,1,1,1,1,1
1181110100,SN_物見のエルフ,sleeve_1181110100,4500,0,1,1,1,1,1,1,1,1,1
1181310200,SN_小槌の勇士・スクナ,sleeve_1181310200,4400,0,1,1,1,1,1,1,1,1,1
1182410110,SN_ファントムデュオ・バニー＆バロン_進化後,sleeve_1182410110,4100,0,1,1,1,1,1,1,1,1,1
1183310100,SN_マジカルシューター,sleeve_1183310100,4400,0,1,1,1,1,1,1,1,1,1
1183410110,SN_アクセルヒーロー・マイザー_進化後,sleeve_1183410110,4400,0,1,1,1,1,1,1,1,1,1
1184340100,SN_深海の接近,sleeve_1184340100,4400,0,1,1,1,1,1,1,1,1,1
1185240100,SN_ネクロインパルス,sleeve_1185240100,4400,0,1,1,1,1,1,1,1,1,1
1185410100,SN_ゴールドラッシュゴースト,sleeve_1185410100,4500,0,1,1,1,1,1,1,1,1,1
1185410310,SN_イシス_進化後,sleeve_1185410310,4400,0,1,1,1,1,1,1,1,1,1
1186310200,SN_魔剣の騎士・ハザン,sleeve_1186310200,4400,0,1,1,1,1,1,1,1,1,1
1186410310,SN_鏖殺の大悪魔_進化後,sleeve_1186410310,4100,0,1,1,1,1,1,1,1,1,1
1186410311,SN_鏖殺の大悪魔_進化後_プレミアム,sleeve_1186410311,4100,1,1,1,1,1,1,1,1,1,1
1187320100,SN_清浄の領域,sleeve_1187320100,4400,0,1,1,1,1,1,1,1,1,1
1187410110,SN_メルティングシュガー・セリーナ_進化後,sleeve_1187410110,4100,0,1,1,1,1,1,1,1,1,1
1187410111,SN_メルティングシュガー・セリーナ_進化後_プレミアム,sleeve_1187410111,4100,1,1,1,1,1,1,1,1,1,1
1188310100,SN_暗獄の遣い・ジャスパー,sleeve_1188310100,4400,0,1,1,1,1,1,1,1,1,1
1188410110,SN_ストレイホロウ・イルガンノ_進化後,sleeve_1188410110,4100,0,1,1,1,1,1,1,1,1,1
900244030,SN_タイラントオーダー,sleeve_900244030,4400,0,1,1,1,1,1,1,1,1,1
900244040,SN_デスペラードショット,sleeve_900244040,4400,0,1,1,1,1,1,1,1,1,1
900344080,SN_ラピッドファイア,sleeve_900344080,4100,0,1,1,1,1,1,1,1,1,1
900344090,SN_ジャッジメントワード,sleeve_900344090,4100,0,1,1,1,1,1,1,1,1,1
900744020,SN_ヘイブンファイア,sleeve_900744020,4100,0,1,1,1,1,1,1,1,1,1
900841200,SN_魔導列車,sleeve_900841200,4500,0,1,1,1,1,1,1,1,1,1
900844040,SN_ヴォイドリアライズ,sleeve_900844040,4400,0,1,1,1,1,1,1,1,1,1
1190210210,SN_蒼心の少女・イオ_進化後,sleeve_1190210210,4400,0,1,1,1,1,1,1,1,1,1
1190310100,SN_小さき赤き竜・ビィ,sleeve_1190310100,4400,0,1,1,1,1,1,1,1,1,1
1191310100,SN_原始の悪神,sleeve_1191310100,4400,0,1,1,1,1,1,1,1,1,1
1192310110,SN_サムライドリーマー・ミリン_進化後,sleeve_1192310110,4100,0,1,1,1,1,1,1,1,1,1
1192310111,SN_サムライドリーマー・ミリン_進化後_プレミアム,sleeve_1192310111,4100,1,1,1,1,1,1,1,1,1,1
1193110200,SN_石英の魔女,sleeve_1193110200,4500,0,1,1,1,1,1,1,1,1,1
1194310100,SN_天穿の銃槍騎・ラスティナ,sleeve_1194310100,4400,0,1,1,1,1,1,1,1,1,1
1195310100,SN_冥闇の剛刃・バザラガ,sleeve_1195310100,4500,0,1,1,1,1,1,1,1,1,1
1195310300,SN_ボーンドミネーター,sleeve_1195310300,4400,0,1,1,1,1,1,1,1,1,1
1195410310,SN_セレスト・マグナ_進化後,sleeve_1195410310,4400,0,1,1,1,1,1,1,1,1,1
1196310300,SN_灰白の豹・アイル,sleeve_1196310300,4400,0,1,1,1,1,1,1,1,1,1
1197210200,SN_星界の艇人・ノア,sleeve_1197210200,4400,0,1,1,1,1,1,1,1,1,1
1197240100,SN_浄化の鉄槌,sleeve_1197240100,4500,0,1,1,1,1,1,1,1,1,1
1197410210,SN_ゼノ・ウォフマナフ_進化後,sleeve_1197410210,4400,0,1,1,1,1,1,1,1,1,1
900041141,SN_十天衆を総べし者・グラン＆ジータ_進化後,sleeve_900041141,4400,0,1,1,1,1,1,1,1,1,1
900131040,SN_若き自由猫,sleeve_900131040,4100,0,1,1,1,1,1,1,1,1,1
900131045,SN_若き自由猫_プレミアム,sleeve_900131045,4100,1,1,1,1,1,1,1,1,1,1
1200310100,SN_虚無ノ哭風・グリームニル,sleeve_1200310100,4400,0,1,1,1,1,1,1,1,1,1
1201340100,SN_エレメントスラッシュ,sleeve_1201340100,4500,0,1,1,1,1,1,1,1,1,1
1202310200,SN_キャットアドミラル,sleeve_1202310200,4400,0,1,1,1,1,1,1,1,1,1
1202410110,SN_雷滅卿・アルベール_進化後,sleeve_1202410110,4400,0,1,1,1,1,1,1,1,1,1
1203410310,SN_セレスティアルスフィア・ミリカ_進化後,sleeve_1203410310,4100,0,1,1,1,1,1,1,1,1,1
1203410311,SN_セレスティアルスフィア・ミリカ_進化後_プレミアム,sleeve_1203410311,4100,1,1,1,1,1,1,1,1,1,1
