emblem_id,is_special,name,path,category_id,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
1153140100,0,EM_式神の使役,em_1153140100,4200,1,1,1,1,1,1,1,1,1
1153410100,0,EM_陰陽の開祖・クオン,em_1153410100,4100,1,1,1,1,1,1,1,1,1
1153410110,0,EM_陰陽の開祖・クオン_進化後,em_1153410110,4400,1,1,1,1,1,1,1,1,1
1153410200,0,EM_猫耳の魔法使い・キャル,em_1153410200,4100,1,1,1,1,1,1,1,1,1
1153410300,0,EM_禁約の黒魔術師,em_1153410300,4100,1,1,1,1,1,1,1,1,1
1154310200,0,EM_気弱な竜少女・イノリ,em_1154310200,4500,1,1,1,1,1,1,1,1,1
1154410100,0,EM_覇道の龍人・ガリュウ,em_1154410100,4100,1,1,1,1,1,1,1,1,1
1154410200,0,EM_喧嘩屋の少女・カヤ,em_1154410200,4100,1,1,1,1,1,1,1,1,1
1154410300,0,EM_ダークジェイルドラゴン,em_1154410300,4100,1,1,1,1,1,1,1,1,1
1155310200,0,EM_酒呑童子,em_1155310200,4200,1,1,1,1,1,1,1,1,1
1155410100,0,EM_大妖狐・ギンセツ,em_1155410100,4100,1,1,1,1,1,1,1,1,1
1155410110,0,EM_大妖狐・ギンセツ_進化後,em_1155410110,4100,1,1,1,1,1,1,1,1,1
1155410200,0,EM_ドクロの霊能者・シノブ,em_1155410200,4100,1,1,1,1,1,1,1,1,1
1155410300,0,EM_レヴナントソウル・アーカス,em_1155410300,4100,1,1,1,1,1,1,1,1,1
1155410310,0,EM_レヴナントソウル・アーカス_進化後,em_1155410310,4400,1,1,1,1,1,1,1,1,1
1156110100,0,EM_夢魔の新参,em_1156110100,4500,1,1,1,1,1,1,1,1,1
1156130100,0,EM_狂奔の毛皮,em_1156130100,4200,1,1,1,1,1,1,1,1,1
1156310200,0,EM_魅惑の教鞭・イオ,em_1156310200,4400,1,1,1,1,1,1,1,1,1
1156410100,0,EM_ウールヴヘジン・アラガヴィ,em_1156410100,4100,1,1,1,1,1,1,1,1,1
1156410200,0,EM_夜を統べる者・イリヤ,em_1156410200,4100,1,1,1,1,1,1,1,1,1
1156410300,0,EM_永久凍土のベヒーモス,em_1156410300,4100,1,1,1,1,1,1,1,1,1
1157110100,0,EM_聖杖の司祭,em_1157110100,4500,1,1,1,1,1,1,1,1,1
1157310200,0,EM_聖なる守り手・ユカリ,em_1157310200,4200,1,1,1,1,1,1,1,1,1
1157410100,0,EM_グランドナイト・ウィルバート,em_1157410100,4100,1,1,1,1,1,1,1,1,1
1157410200,0,EM_救護院の主・サレン,em_1157410200,4100,1,1,1,1,1,1,1,1,1
1157410300,0,EM_豊穣の西風神,em_1157410300,4100,1,1,1,1,1,1,1,1,1
1158310300,0,EM_夢の使者・アメス,em_1158310300,4500,1,1,1,1,1,1,1,1,1
1158410100,0,EM_アーツマスター・カルラ,em_1158410100,4100,1,1,1,1,1,1,1,1,1
1158410110,0,EM_アーツマスター・カルラ_進化後,em_1158410110,4400,1,1,1,1,1,1,1,1,1
1158410200,0,EM_カイザーインサイト,em_1158410200,4100,1,1,1,1,1,1,1,1,1
1158410300,0,EM_ヴァーテクスコロニー,em_1158410300,4100,1,1,1,1,1,1,1,1,1
1160310100,0,EM_デュアルエンジェル,em_1160310100,4200,1,1,1,1,1,1,1,1,1
1160410100,0,EM_神託の大天使・ガブリエル,em_1160410100,4100,1,1,1,1,1,1,1,1,1
1160410200,0,EM_鋼鉄と大地の神,em_1160410200,4100,1,1,1,1,1,1,1,1,1
1161110300,0,EM_鉄甲のカブトムシ,em_1161110300,4200,1,1,1,1,1,1,1,1,1
1161410100,0,EM_アウェイキングガイア,em_1161410100,4100,1,1,1,1,1,1,1,1,1
1161410200,0,EM_螺旋の鉄腕・ダミアン,em_1161410200,4100,1,1,1,1,1,1,1,1,1
1161410300,0,EM_森を彩る者・エルフクイーン,em_1161410300,4100,1,1,1,1,1,1,1,1,1
1162210100,0,EM_猛然たる騎士・ゲルト,em_1162210100,4500,1,1,1,1,1,1,1,1,1
1162410100,0,EM_ライノスナイト・パトリック,em_1162410100,4100,1,1,1,1,1,1,1,1,1
1162410200,0,EM_アクセルブレーダー・グレイソン,em_1162410200,4100,1,1,1,1,1,1,1,1,1
1162410300,0,EM_白銀の閃き・エミリア,em_1162410300,4100,1,1,1,1,1,1,1,1,1
1163310100,0,EM_ストームエレメンタラー,em_1163310100,4500,1,1,1,1,1,1,1,1,1
1163410100,0,EM_インフィニットウィッチ・ドロシー,em_1163410100,4100,1,1,1,1,1,1,1,1,1
1163410110,0,EM_インフィニットウィッチ・ドロシー_進化後,em_1163410110,4100,1,1,1,1,1,1,1,1,1
1163410200,0,EM_鋼鉄の魔獣・レガロア,em_1163410200,4100,1,1,1,1,1,1,1,1,1
1163410300,0,EM_元素の大魔術師・アーレイン,em_1163410300,4100,1,1,1,1,1,1,1,1,1
1164110200,0,EM_トンファードラゴニュート,em_1164110200,4200,1,1,1,1,1,1,1,1,1
1164410100,0,EM_極炎のドラグーン・ローラ,em_1164410100,4100,1,1,1,1,1,1,1,1,1
1164410200,0,EM_波濤のプレシオサウルス,em_1164410200,4100,1,1,1,1,1,1,1,1,1
1164410300,0,EM_ドラゴンイクシード・ギルヴァ,em_1164410300,4100,1,1,1,1,1,1,1,1,1
1164410310,0,EM_ドラゴンイクシード・ギルヴァ_進化後,em_1164410310,4400,1,1,1,1,1,1,1,1,1
1165310100,0,EM_モーターグレイブディガー,em_1165310100,4200,1,1,1,1,1,1,1,1,1
1165410100,0,EM_死期を視るもの・グレモリー,em_1165410100,4100,1,1,1,1,1,1,1,1,1
1165410200,0,EM_デッドメタルスター,em_1165410200,4100,1,1,1,1,1,1,1,1,1
1165410300,0,EM_ナイトメアイーター,em_1165410300,4100,1,1,1,1,1,1,1,1,1
1166310200,0,EM_背徳の狂獣,em_1166310200,4200,1,1,1,1,1,1,1,1,1
1166410100,0,EM_魔獣の女帝・ネレイア,em_1166410100,4100,1,1,1,1,1,1,1,1,1
1166410200,0,EM_夜明けの吸血鬼・ノイン,em_1166410200,4100,1,1,1,1,1,1,1,1,1
1166410300,0,EM_ルインウェブスパイダー,em_1166410300,4100,1,1,1,1,1,1,1,1,1
1167310100,0,EM_博愛の翼人,em_1167310100,4200,1,1,1,1,1,1,1,1,1
1167410100,0,EM_聖なるアルミラージ・ジャスティー,em_1167410100,4100,1,1,1,1,1,1,1,1,1
1167410110,0,EM_聖なるアルミラージ・ジャスティー_進化後,em_1167410110,4400,1,1,1,1,1,1,1,1,1
1167410200,0,EM_マシンフィンガー・イヴィル,em_1167410200,4100,1,1,1,1,1,1,1,1,1
1167410300,0,EM_楽園の双翼・ガルラ,em_1167410300,4100,1,1,1,1,1,1,1,1,1
1167410310,0,EM_楽園の双翼・ガルラ_進化後,em_1167410310,4100,1,1,1,1,1,1,1,1,1
1168410100,0,EM_音速の機構・ララミア,em_1168410100,4100,1,1,1,1,1,1,1,1,1
1168410110,0,EM_音速の機構・ララミア_進化後,em_1168410110,4400,1,1,1,1,1,1,1,1,1
1168410200,0,EM_天地の侵略者・ベルフォメット,em_1168410200,4100,1,1,1,1,1,1,1,1,1
1168410300,0,EM_ターミネイトマシンベア,em_1168410300,4100,1,1,1,1,1,1,1,1,1
1170310100,0,EM_星灯りの女神,em_1170310100,4200,1,1,1,1,1,1,1,1,1
1170410100,0,EM_《世界》・ゼルガネイア,em_1170410100,4100,1,1,1,1,1,1,1,1,1
1170410110,0,EM_《世界》・ゼルガネイア_進化後,em_1170410110,4100,1,1,1,1,1,1,1,1,1
1170410200,0,EM_天覇風神・フェイラン,em_1170410200,4100,1,1,1,1,1,1,1,1,1
1171410100,0,EM_《吊るされた男》・ローフラッド,em_1171410100,4100,1,1,1,1,1,1,1,1,1
1171410200,0,EM_地を裂く異形,em_1171410200,4100,1,1,1,1,1,1,1,1,1
1171410300,0,EM_永久なる輝き・エリン,em_1171410300,4100,1,1,1,1,1,1,1,1,1
1171410310,0,EM_永久なる輝き・エリン_進化後,em_1171410310,4400,1,1,1,1,1,1,1,1,1
1172210200,0,EM_武器商人・エルネスタ,em_1172210200,4200,1,1,1,1,1,1,1,1,1
1172410100,0,EM_《戦車》・オルオーン,em_1172410100,4100,1,1,1,1,1,1,1,1,1
1172410200,0,EM_ダイヤモンドパラディン,em_1172410200,4100,1,1,1,1,1,1,1,1,1
1172410300,0,EM_戦争商人・アルヤスカ,em_1172410300,4100,1,1,1,1,1,1,1,1,1
1173210100,0,EM_猫の奇術師,em_1173210100,4500,1,1,1,1,1,1,1,1,1
1173410100,0,EM_《愚者》・リンクル,em_1173410100,4100,1,1,1,1,1,1,1,1,1
1173410200,0,EM_アダマンタイトゴーレム,em_1173410200,4100,1,1,1,1,1,1,1,1,1
1173410300,0,EM_決意の予言者・ルーニィ,em_1173410300,4100,1,1,1,1,1,1,1,1,1
1174110100,0,EM_水呼びの竜使い,em_1174110100,4500,1,1,1,1,1,1,1,1,1
1174210200,0,EM_オーシャンアングラー,em_1174210200,4200,1,1,1,1,1,1,1,1,1
1174410100,0,EM_《正義》・イランツァ,em_1174410100,4100,1,1,1,1,1,1,1,1,1
1174410200,0,EM_大逆のドラゴサモナー,em_1174410200,4100,1,1,1,1,1,1,1,1,1
1174410300,0,EM_絶対零度・フィルレイン,em_1174410300,4100,1,1,1,1,1,1,1,1,1
1175310200,0,EM_カーニバルネクロマンサー,em_1175310200,4500,1,1,1,1,1,1,1,1,1
1175340100,0,EM_輪廻の強制,em_1175340100,4200,1,1,1,1,1,1,1,1,1
1175410100,0,EM_《恋人》・ミルティオ,em_1175410100,4100,1,1,1,1,1,1,1,1,1
1175410110,0,EM_《恋人》・ミルティオ_進化後,em_1175410110,4400,1,1,1,1,1,1,1,1,1
1175410200,0,EM_征伐の死帝,em_1175410200,4100,1,1,1,1,1,1,1,1,1
1175410300,0,EM_冥府の女主人・ネフティス,em_1175410300,4100,1,1,1,1,1,1,1,1,1
1176310100,0,EM_ディザスターヴァンパイア,em_1176310100,4200,1,1,1,1,1,1,1,1,1
1176410100,0,EM_《節制》・ルーゼン,em_1176410100,4100,1,1,1,1,1,1,1,1,1
1176410200,0,EM_深淵の約定・ダルホード,em_1176410200,4100,1,1,1,1,1,1,1,1,1
1176410300,0,EM_バアル,em_1176410300,4100,1,1,1,1,1,1,1,1,1
1177310100,0,EM_神域の法王,em_1177310100,4200,1,1,1,1,1,1,1,1,1
1177310200,0,EM_伝道の司祭・ロレーナ,em_1177310200,4500,1,1,1,1,1,1,1,1,1
1177410100,0,EM_《力》・ソフィーナ,em_1177410100,4100,1,1,1,1,1,1,1,1,1
1177410200,0,EM_闇穿つ煌き・サリッサ,em_1177410200,4100,1,1,1,1,1,1,1,1,1
1177410300,0,EM_光輝の顕現・ラー,em_1177410300,4100,1,1,1,1,1,1,1,1,1
1178210200,0,EM_パワフルマリオネッター,em_1178210200,4500,1,1,1,1,1,1,1,1,1
1178410100,0,EM_《運命の輪》・スロース,em_1178410100,4100,1,1,1,1,1,1,1,1,1
1178410200,0,EM_ディメンションドミネーター,em_1178410200,4100,1,1,1,1,1,1,1,1,1
1178410300,0,EM_遺物の番人・ルチル,em_1178410300,4100,1,1,1,1,1,1,1,1,1
900241070,0,EM_《暴走》する戦車・オルオーン,em_900241070,4400,1,1,1,1,1,1,1,1,1
900344060,0,EM_蒙昧なる術式,em_900344060,4400,1,1,1,1,1,1,1,1,1
900743050,0,EM_虚脱の剛腕,em_900743050,4400,1,1,1,1,1,1,1,1,1
900841195,0,EM_神秘の遺物・スピネ＆ルチル1,em_900841195,4100,1,1,1,1,1,1,1,1,1
900841196,0,EM_神秘の遺物・スピネ＆ルチル2,em_900841196,4100,1,1,1,1,1,1,1,1,1
1180340100,0,EM_氷獄の顕現,em_1180340100,4500,1,1,1,1,1,1,1,1,1
1180410100,0,EM_虚無の堕天使・ルシフェル,em_1180410100,4100,1,1,1,1,1,1,1,1,1
1180410200,0,EM_ラミエル,em_1180410200,4100,1,1,1,1,1,1,1,1,1
1181210100,0,EM_笑顔の破壊者・カーマイン,em_1181210100,4500,1,1,1,1,1,1,1,1,1
1181210200,0,EM_ヴァーミンハンター,em_1181210200,4500,1,1,1,1,1,1,1,1,1
1181310200,0,EM_小槌の勇士・スクナ,em_1181310200,4400,1,1,1,1,1,1,1,1,1
1181410150,0,EM_優美な猫姉妹・シャム＆シャマ1,em_1181410150,4100,1,1,1,1,1,1,1,1,1
1181410160,0,EM_優美な猫姉妹・シャム＆シャマ2,em_1181410160,4100,1,1,1,1,1,1,1,1,1
1181410200,0,EM_開拓のロデオガイ・ロキサス,em_1181410200,4100,1,1,1,1,1,1,1,1,1
1181410300,0,EM_天香の剣士・ルヴァン,em_1181410300,4100,1,1,1,1,1,1,1,1,1
1182210100,0,EM_アウトローガンナー,em_1182210100,4500,1,1,1,1,1,1,1,1,1
1182410150,0,EM_ファントムデュオ・バニー＆バロン1,em_1182410150,4100,1,1,1,1,1,1,1,1,1
1182410160,0,EM_ファントムデュオ・バニー＆バロン2,em_1182410160,4100,1,1,1,1,1,1,1,1,1
1182410200,0,EM_カースドクイーン・ナハト・ナハト,em_1182410200,4100,1,1,1,1,1,1,1,1,1
1182410300,0,EM_スカイキャプテン・ヴァルフリート,em_1182410300,4100,1,1,1,1,1,1,1,1,1
1183310100,0,EM_マジカルシューター,em_1183310100,4400,1,1,1,1,1,1,1,1,1
1183410100,0,EM_アクセルヒーロー・マイザー,em_1183410100,4100,1,1,1,1,1,1,1,1,1
1183410110,0,EM_アクセルヒーロー・マイザー_進化後,em_1183410110,4400,1,1,1,1,1,1,1,1,1
1183410200,0,EM_ピースキーパー・ヴィンセント,em_1183410200,4100,1,1,1,1,1,1,1,1,1
1183410300,0,EM_無尽の魔像,em_1183410300,4100,1,1,1,1,1,1,1,1,1
1184110300,0,EM_パンプキンドラゴン,em_1184110300,4500,1,1,1,1,1,1,1,1,1
1184310100,0,EM_万華の鳳凰,em_1184310100,4500,1,1,1,1,1,1,1,1,1
1184340100,0,EM_深海の接近,em_1184340100,4400,1,1,1,1,1,1,1,1,1
1184410100,0,EM_竜喰らう禁忌,em_1184410100,4100,1,1,1,1,1,1,1,1,1
1184410200,0,EM_烈覇のアルチザン・レジー,em_1184410200,4100,1,1,1,1,1,1,1,1,1
1184410300,0,EM_ゲオルギウス,em_1184410300,4100,1,1,1,1,1,1,1,1,1
1185110100,0,EM_恨みの語り部,em_1185110100,4500,1,1,1,1,1,1,1,1,1
1185240100,0,EM_ネクロインパルス,em_1185240100,4400,1,1,1,1,1,1,1,1,1
1185310200,0,EM_死の哲学者,em_1185310200,4500,1,1,1,1,1,1,1,1,1
1185410100,0,EM_ゴールドラッシュゴースト,em_1185410100,4100,1,1,1,1,1,1,1,1,1
1185410200,0,EM_トリニティモンスターズ,em_1185410200,4100,1,1,1,1,1,1,1,1,1
1185410300,0,EM_イシス,em_1185410300,4100,1,1,1,1,1,1,1,1,1
1185410310,0,EM_イシス_進化後,em_1185410310,4400,1,1,1,1,1,1,1,1,1
1186310100,0,EM_ショーダウンデーモン,em_1186310100,4500,1,1,1,1,1,1,1,1,1
1186310200,0,EM_魔剣の騎士・ハザン,em_1186310200,4400,1,1,1,1,1,1,1,1,1
1186410100,0,EM_享楽の支配人・ボルテオ,em_1186410100,4100,1,1,1,1,1,1,1,1,1
1186410200,0,EM_傷無き双翼・ピユラ,em_1186410200,4100,1,1,1,1,1,1,1,1,1
1186410300,0,EM_鏖殺の大悪魔,em_1186410300,4100,1,1,1,1,1,1,1,1,1
1186410310,0,EM_鏖殺の大悪魔_進化後,em_1186410310,4100,1,1,1,1,1,1,1,1,1
1187310100,0,EM_パニッシュメントスナイパー,em_1187310100,4500,1,1,1,1,1,1,1,1,1
1187320100,0,EM_清浄の領域,em_1187320100,4400,1,1,1,1,1,1,1,1,1
1187410100,0,EM_メルティングシュガー・セリーナ,em_1187410100,4100,1,1,1,1,1,1,1,1,1
1187410110,0,EM_メルティングシュガー・セリーナ_進化後,em_1187410110,4100,1,1,1,1,1,1,1,1,1
1187410200,0,EM_双砲の神罰・アンヴェルト,em_1187410200,4100,1,1,1,1,1,1,1,1,1
1187410300,0,EM_殲滅のアルミラージ,em_1187410300,4100,1,1,1,1,1,1,1,1,1
1188310100,0,EM_暗獄の遣い・ジャスパー,em_1188310100,4400,1,1,1,1,1,1,1,1,1
1188310200,0,EM_コネクトエンジニア,em_1188310200,4500,1,1,1,1,1,1,1,1,1
1188410100,0,EM_ストレイホロウ・イルガンノ,em_1188410100,4100,1,1,1,1,1,1,1,1,1
1188410200,0,EM_カオスルーラー・アイシィレンドリング,em_1188410200,4100,1,1,1,1,1,1,1,1,1
1188410300,0,EM_均衡の刃・シルヴィア,em_1188410300,4100,1,1,1,1,1,1,1,1,1
900244030,0,EM_タイラントオーダー,em_900244030,4400,1,1,1,1,1,1,1,1,1
900844040,0,EM_ヴォイドリアライズ,em_900844040,4400,1,1,1,1,1,1,1,1,1
1190110100,0,EM_フラッフィーエンジェル,em_1190110100,4500,1,1,1,1,1,1,1,1,1
1190210210,0,EM_蒼心の少女・イオ_進化後,em_1190210210,4400,1,1,1,1,1,1,1,1,1
1190310100,0,EM_小さき赤き竜・ビィ,em_1190310100,4400,1,1,1,1,1,1,1,1,1
1190310200,0,EM_追憶の大天使,em_1190310200,4500,1,1,1,1,1,1,1,1,1
1190410100,0,EM_始原の竜・バハムート,em_1190410100,4100,1,1,1,1,1,1,1,1,1
1191310100,0,EM_原始の悪神,em_1191310100,4400,1,1,1,1,1,1,1,1,1
1191410100,0,EM_魔眼の狩人・ソーン,em_1191410100,4100,1,1,1,1,1,1,1,1,1
1191410200,0,EM_ゼノ・サジタリウス,em_1191410200,4100,1,1,1,1,1,1,1,1,1
1191410300,0,EM_閃光のエルフ・アルバータ,em_1191410300,4100,1,1,1,1,1,1,1,1,1
1192110100,0,EM_マーシャルファイター,em_1192110100,4500,1,1,1,1,1,1,1,1,1
1192310110,0,EM_サムライドリーマー・ミリン_進化後,em_1192310110,4100,1,1,1,1,1,1,1,1,1
1192410100,0,EM_刀神・オクトー,em_1192410100,4100,1,1,1,1,1,1,1,1,1
1192410200,0,EM_天星剣王・シエテ,em_1192410200,4100,1,1,1,1,1,1,1,1,1
1192410300,0,EM_シュヴァリエ・マグナ,em_1192410300,4100,1,1,1,1,1,1,1,1,1
1193310100,0,EM_楽隠居の元国王・フォリア,em_1193310100,4500,1,1,1,1,1,1,1,1,1
1193410100,0,EM_魔導の申し子・フュンフ,em_1193410100,4100,1,1,1,1,1,1,1,1,1
1193410200,0,EM_ゼノ・イフリート,em_1193410200,4100,1,1,1,1,1,1,1,1,1
1193410300,0,EM_銀灰の星・アレイスター,em_1193410300,4100,1,1,1,1,1,1,1,1,1
1194310100,0,EM_天穿の銃槍騎・ラスティナ,em_1194310100,4400,1,1,1,1,1,1,1,1,1
1194410100,0,EM_怪力乱神・サラーサ,em_1194410100,4100,1,1,1,1,1,1,1,1,1
1194410200,0,EM_神魚・ディズレスタン,em_1194410200,4100,1,1,1,1,1,1,1,1,1
1194410300,0,EM_ティアマト・マグナ,em_1194410300,4100,1,1,1,1,1,1,1,1,1
1195210100,0,EM_妖しき薬師・シャオ,em_1195210100,4500,1,1,1,1,1,1,1,1,1
1195310300,0,EM_ボーンドミネーター,em_1195310300,4400,1,1,1,1,1,1,1,1,1
1195410100,0,EM_繊細の魔奏者・ニオ,em_1195410100,4100,1,1,1,1,1,1,1,1,1
1195410200,0,EM_死滅の剣皇,em_1195410200,4100,1,1,1,1,1,1,1,1,1
1195410300,0,EM_セレスト・マグナ,em_1195410300,4100,1,1,1,1,1,1,1,1,1
1195410310,0,EM_セレスト・マグナ_進化後,em_1195410310,4400,1,1,1,1,1,1,1,1,1
1196310200,0,EM_煉獄のダークナイト,em_1196310200,4500,1,1,1,1,1,1,1,1,1
1196310300,0,EM_灰白の豹・アイル,em_1196310300,4400,1,1,1,1,1,1,1,1,1
1196410100,0,EM_神狼・シス,em_1196410100,4100,1,1,1,1,1,1,1,1,1
1196410200,0,EM_ゼノ・ディアボロス,em_1196410200,4100,1,1,1,1,1,1,1,1,1
1196410300,0,EM_シェムハザ,em_1196410300,4100,1,1,1,1,1,1,1,1,1
1197210200,0,EM_星界の艇人・ノア,em_1197210200,4400,1,1,1,1,1,1,1,1,1
1197410100,0,EM_開眼者・ウーノ,em_1197410100,4100,1,1,1,1,1,1,1,1,1
1197410200,0,EM_ゼノ・ウォフマナフ,em_1197410200,4100,1,1,1,1,1,1,1,1,1
1197410210,0,EM_ゼノ・ウォフマナフ_進化後,em_1197410210,4400,1,1,1,1,1,1,1,1,1
1197410300,0,EM_フリッグ,em_1197410300,4100,1,1,1,1,1,1,1,1,1
1198410100,0,EM_魔弾の射手・エッセル,em_1198410100,4100,1,1,1,1,1,1,1,1,1
1198410200,0,EM_閃耀の双剣・カトル,em_1198410200,4100,1,1,1,1,1,1,1,1,1
1198410300,0,EM_コロッサス・マグナ,em_1198410300,4100,1,1,1,1,1,1,1,1,1
900041145,0,EM_十天衆を総べし者・グラン_進化後,em_900041145,4400,1,1,1,1,1,1,1,1,1
900041146,0,EM_十天衆を総べし者・ジータ_進化後,em_900041146,4400,1,1,1,1,1,1,1,1,1
900044080,0,EM_グランの覚悟,em_900044080,4100,1,1,1,1,1,1,1,1,1
900044090,0,EM_ジータの決心,em_900044090,4100,1,1,1,1,1,1,1,1,1
900131040,0,EM_若き自由猫,em_900131040,4100,1,1,1,1,1,1,1,1,1
1201110400,0,EM_フォレストフェアリー,em_1201110400,4500,1,1,1,1,1,1,1,1,1
1200210200,0,EM_ディテクティブガール,em_1200210200,4500,1,1,1,1,1,1,1,1,1
1200310100,0,EM_虚無ノ哭風・グリームニル,em_1200310100,4400,1,1,1,1,1,1,1,1,1
1200310200,0,EM_輪廻の女神,em_1200310200,4500,1,1,1,1,1,1,1,1,1
1200410150,0,EM_サハクィエル＆イスラーフィール1,em_1200410150,4100,1,1,1,1,1,1,1,1,1
1200410160,0,EM_サハクィエル＆イスラーフィール2,em_1200410160,4100,1,1,1,1,1,1,1,1,1
1200440100,0,EM_ワールドブレイク,em_1200440100,4100,1,1,1,1,1,1,1,1,1
1201410100,0,EM_瘴気の妖精姫・アリア,em_1201410100,4100,1,1,1,1,1,1,1,1,1
1201410200,0,EM_宿命の狐火・セッカ,em_1201410200,4100,1,1,1,1,1,1,1,1,1
1201410300,0,EM_ギガンティックブロッサム,em_1201410300,4100,1,1,1,1,1,1,1,1,1
1202310100,0,EM_暴威の武人・ジェノ,em_1202310100,4500,1,1,1,1,1,1,1,1,1
1202310200,0,EM_キャットアドミラル,em_1202310200,4400,1,1,1,1,1,1,1,1,1
1202410100,0,EM_雷滅卿・アルベール,em_1202410100,4100,1,1,1,1,1,1,1,1,1
1202410110,0,EM_雷滅卿・アルベール_進化後,em_1202410110,4400,1,1,1,1,1,1,1,1,1
1202410200,0,EM_曙の乙女・セラ,em_1202410200,4100,1,1,1,1,1,1,1,1,1
1202410300,0,EM_終撃の鉄腕・ガルヴァン,em_1202410300,4100,1,1,1,1,1,1,1,1,1
1203310100,0,EM_レグニスロード・グレア,em_1203310100,4500,1,1,1,1,1,1,1,1,1
1203410100,0,EM_マナリアクイーン・アン,em_1203410100,4100,1,1,1,1,1,1,1,1,1
1203410200,0,EM_プリズムブライト・ジオース,em_1203410200,4100,1,1,1,1,1,1,1,1,1
1203410300,0,EM_セレスティアルスフィア・ミリカ,em_1203410300,4100,1,1,1,1,1,1,1,1,1
1203410310,0,EM_セレスティアルスフィア・ミリカ_進化後,em_1203410310,4100,1,1,1,1,1,1,1,1,1
1204110100,0,EM_マーガライトマーメイド,em_1204110100,4500,1,1,1,1,1,1,1,1,1
1204310100,0,EM_殺竜騎士・ロイ,em_1204310100,4400,1,1,1,1,1,1,1,1,1
1204310200,0,EM_光翼の天上竜,em_1204310200,4500,1,1,1,1,1,1,1,1,1
1204410100,0,EM_覇道の君臨者・フォルテ,em_1204410100,4100,1,1,1,1,1,1,1,1,1
1204410200,0,EM_焦熱の竜翼・ドラーク,em_1204410200,4100,1,1,1,1,1,1,1,1,1
1204410210,0,EM_焦熱の竜翼・ドラーク_進化後,em_1204410210,4100,1,1,1,1,1,1,1,1,1
1204410300,0,EM_浄火のフェニックス,em_1204410300,4100,1,1,1,1,1,1,1,1,1
1205310100,0,EM_人外魔境・クリストフ,em_1205310100,4400,1,1,1,1,1,1,1,1,1
1205410100,0,EM_常闇の花嫁・セレス,em_1205410100,4100,1,1,1,1,1,1,1,1,1
1205410200,0,EM_一刀の幽鬼・カゲロウ,em_1205410200,4100,1,1,1,1,1,1,1,1,1
1205410300,0,EM_オミナスタイラント,em_1205410300,4100,1,1,1,1,1,1,1,1,1
1206110100,0,EM_シルヴァリーブレイダー,em_1206110100,4500,1,1,1,1,1,1,1,1,1
1206410100,0,EM_クリムゾンウォー・ラウラ,em_1206410100,4100,1,1,1,1,1,1,1,1,1
1206410200,0,EM_永劫の吸血鬼・アルザード,em_1206410200,4100,1,1,1,1,1,1,1,1,1
1206410300,0,EM_紅魔の淑女・ロゼロッティ,em_1206410300,4100,1,1,1,1,1,1,1,1,1
1207330100,0,EM_ネズミ神殿,em_1207330100,4400,1,1,1,1,1,1,1,1,1
1207410100,0,EM_絶望の聖女・ジャンヌ,em_1207410100,4100,1,1,1,1,1,1,1,1,1
1207410110,0,EM_絶望の聖女・ジャンヌ,em_1207410110,4100,1,1,1,1,1,1,1,1,1
1207410200,0,EM_栄華の加護神・ヤテラントゥ,em_1207410200,4100,1,1,1,1,1,1,1,1,1
1207410300,0,EM_アブディエル,em_1207410300,4100,1,1,1,1,1,1,1,1,1
1208310100,0,EM_反逆の命・ミリアム,em_1208310100,4400,1,1,1,1,1,1,1,1,1
1208410100,0,EM_終末の番人・スピネ,em_1208410100,4100,1,1,1,1,1,1,1,1,1
1208410200,0,EM_マグナゼロ,em_1208410200,4100,1,1,1,1,1,1,1,1,1
1208410300,0,EM_アブソリュート・トレランス,em_1208410300,4100,1,1,1,1,1,1,1,1,1
900544070,0,EM_インモラルディザイア,em_900544070,4400,1,1,1,1,1,1,1,1,1
900544080,0,EM_魂の一刀,em_900544080,4400,1,1,1,1,1,1,1,1,1
1210110200,0,EM_ダンジョンミノタウロス,em_1210110200,4500,1,1,1,1,1,1,1,1,1
1210410100,0,EM_黄昏の神槍・オーディン,em_1210410100,4100,1,1,1,1,1,1,1,1,1
1210440150,0,EM_母なる慈愛1,em_1210440150,4100,1,1,1,1,1,1,1,1,1
1210440160,0,EM_母なる慈愛2,em_1210440160,4100,1,1,1,1,1,1,1,1,1
1211310100,0,EM_妖精の賢者,em_1211310100,4500,1,1,1,1,1,1,1,1,1
1211410100,0,EM_太陽の勇士・セタス,em_1211410100,4100,1,1,1,1,1,1,1,1,1
1211410200,0,EM_万緑の回帰・ラティカ,em_1211410200,4100,1,1,1,1,1,1,1,1,1
1211410300,0,EM_深緑の弓使い・アリサ,em_1211410300,4100,1,1,1,1,1,1,1,1,1
1211410310,0,EM_深緑の弓使い・アリサ_進化後,em_1211410310,4500,1,1,1,1,1,1,1,1,1
1212410150,0,EM_光耀の標・ミストリナ＆ベイリオン1,em_1212410150,4100,1,1,1,1,1,1,1,1,1
1212410160,0,EM_光耀の標・ミストリナ＆ベイリオン2,em_1212410160,4100,1,1,1,1,1,1,1,1,1
1212410170,0,EM_光耀の標・ミストリナ＆ベイリオン1_進化後,em_1212410170,4400,1,1,1,1,1,1,1,1,1
1212410180,0,EM_光耀の標・ミストリナ＆ベイリオン2_進化後,em_1212410180,4400,1,1,1,1,1,1,1,1,1
